Scaffold_name	Bin_name	KO	Abundance
700mSIPHEX2_24_scaffold_68_c1_154	700mSIPHEX2_24	K00806	1
700mSIPHEX2_24_scaffold_68_c1_155	700mSIPHEX2_24	K02838	1
700mSIPHEX2_24_scaffold_68_c1_156	700mSIPHEX2_24	K09903	1
700mSIPHEX2_24_scaffold_68_c1_157	700mSIPHEX2_24	K02357	1
700mSIPHEX2_24_scaffold_68_c1_158	700mSIPHEX2_24	K02967	1
700mSIPHEX2_24_scaffold_68_c1_159	700mSIPHEX2_24	K01265	1
700mSIPHEX2_24_scaffold_68_c1_16	700mSIPHEX2_24	K01912	1
700mSIPHEX2_24_scaffold_68_c1_160	700mSIPHEX2_24	K00990	1
700mSIPHEX2_24_scaffold_68_c1_161	700mSIPHEX2_24	K14267	1
700mSIPHEX2_24_scaffold_68_c1_163	700mSIPHEX2_24	K00674	1
700mSIPHEX2_24_scaffold_68_c1_164	700mSIPHEX2_24	K01439	1
700mSIPHEX2_24_scaffold_68_c1_165	700mSIPHEX2_24	K03745	1
700mSIPHEX2_24_scaffold_68_c1_166	700mSIPHEX2_24	K03704	4
700mSIPHEX2_24_scaffold_68_c1_17	700mSIPHEX2_24	K20907	1
700mSIPHEX2_24_scaffold_68_c1_17	700mSIPHEX2_24	K01849	1
700mSIPHEX2_24_scaffold_68_c1_170	700mSIPHEX2_24	K16011	1
700mSIPHEX2_24_scaffold_68_c1_170	700mSIPHEX2_24	K00971	1
700mSIPHEX2_24_scaffold_68_c1_171	700mSIPHEX2_24	K01759	1
700mSIPHEX2_24_scaffold_68_c1_172	700mSIPHEX2_24	K09977	1
700mSIPHEX2_24_scaffold_68_c1_173	700mSIPHEX2_24	K21019	2
700mSIPHEX2_24_scaffold_68_c1_174	700mSIPHEX2_24	K05939	1
700mSIPHEX2_24_scaffold_68_c1_174	700mSIPHEX2_24	K00655	2
700mSIPHEX2_24_scaffold_68_c1_175	700mSIPHEX2_24	K02030	6
700mSIPHEX2_24_scaffold_68_c1_180	700mSIPHEX2_24	K11904	5
700mSIPHEX2_24_scaffold_68_c1_19	700mSIPHEX2_24	K17879	1
700mSIPHEX2_24_scaffold_68_c1_2	700mSIPHEX2_24	K06938	1
700mSIPHEX2_24_scaffold_68_c1_20	700mSIPHEX2_24	K18453	1
700mSIPHEX2_24_scaffold_68_c1_20	700mSIPHEX2_24	K03574	2
700mSIPHEX2_24_scaffold_68_c1_22	700mSIPHEX2_24	K01952	1
700mSIPHEX2_24_scaffold_68_c1_23	700mSIPHEX2_24	K18691	1
700mSIPHEX2_24_scaffold_68_c1_24	700mSIPHEX2_24	K03565	1
700mSIPHEX2_24_scaffold_68_c1_27	700mSIPHEX2_24	K00626	5
700mSIPHEX2_24_scaffold_68_c1_28	700mSIPHEX2_24	K01782	1
700mSIPHEX2_24_scaffold_68_c1_3	700mSIPHEX2_24	K04719	1
700mSIPHEX2_24_scaffold_68_c1_30	700mSIPHEX2_24	K03797	1
700mSIPHEX2_24_scaffold_68_c1_31	700mSIPHEX2_24	K08963	1
700mSIPHEX2_24_scaffold_68_c1_32	700mSIPHEX2_24	K12960	1
700mSIPHEX2_24_scaffold_68_c1_33	700mSIPHEX2_24	K00568	1
700mSIPHEX2_24_scaffold_68_c1_34	700mSIPHEX2_24	K22292	1
700mSIPHEX2_24_scaffold_68_c1_34	700mSIPHEX2_24	K01091	2
700mSIPHEX2_24_scaffold_68_c1_37	700mSIPHEX2_24	K09861	1
700mSIPHEX2_24_scaffold_68_c1_39	700mSIPHEX2_24	K03554	1
700mSIPHEX2_24_scaffold_68_c1_4	700mSIPHEX2_24	K02232	1
700mSIPHEX2_24_scaffold_68_c1_40	700mSIPHEX2_24	K09181	1
700mSIPHEX2_24_scaffold_68_c1_42	700mSIPHEX2_24	K21218	1
700mSIPHEX2_24_scaffold_68_c1_44	700mSIPHEX2_24	K03683	1
700mSIPHEX2_24_scaffold_68_c1_48	700mSIPHEX2_24	K09931	1
700mSIPHEX2_24_scaffold_68_c1_5	700mSIPHEX2_24	K19221	1
700mSIPHEX2_24_scaffold_68_c1_51	700mSIPHEX2_24	K08365	2
700mSIPHEX2_24_scaffold_68_c1_52	700mSIPHEX2_24	K00520	1
700mSIPHEX2_24_scaffold_68_c1_53	700mSIPHEX2_24	K08364	1
700mSIPHEX2_24_scaffold_68_c1_54	700mSIPHEX2_24	K08363	1
700mSIPHEX2_24_scaffold_68_c1_58	700mSIPHEX2_24	K02013	3
700mSIPHEX2_24_scaffold_68_c1_6	700mSIPHEX2_24	K02224	1
700mSIPHEX2_24_scaffold_68_c1_62	700mSIPHEX2_24	K16091	1
700mSIPHEX2_24_scaffold_68_c1_62	700mSIPHEX2_24	K02014	5
700mSIPHEX2_24_scaffold_68_c1_63	700mSIPHEX2_24	K01586	1
700mSIPHEX2_24_scaffold_68_c1_69	700mSIPHEX2_24	K23376	1
700mSIPHEX2_24_scaffold_68_c1_69	700mSIPHEX2_24	K02510	1
700mSIPHEX2_24_scaffold_68_c1_7	700mSIPHEX2_24	K02013	3
700mSIPHEX2_24_scaffold_68_c1_71	700mSIPHEX2_24	K07089	1
700mSIPHEX2_24_scaffold_68_c1_77	700mSIPHEX2_24	K07787	1
700mSIPHEX2_24_scaffold_68_c1_78	700mSIPHEX2_24	K07810	1
700mSIPHEX2_24_scaffold_68_c1_79	700mSIPHEX2_24	K07798	1
700mSIPHEX2_24_scaffold_68_c1_8	700mSIPHEX2_24	K02015	1
700mSIPHEX2_24_scaffold_68_c1_81	700mSIPHEX2_24	K21310	1
700mSIPHEX2_24_scaffold_68_c1_82	700mSIPHEX2_24	K13292	2
700mSIPHEX2_24_scaffold_68_c1_84	700mSIPHEX2_24	K02200	2
700mSIPHEX2_24_scaffold_68_c1_85	700mSIPHEX2_24	K02199	3
700mSIPHEX2_24_scaffold_68_c1_86	700mSIPHEX2_24	K02198	2
700mSIPHEX2_24_scaffold_68_c1_87	700mSIPHEX2_24	K24158	1
700mSIPHEX2_24_scaffold_68_c1_88	700mSIPHEX2_24	K03101	2
700mSIPHEX2_24_scaffold_68_c1_9	700mSIPHEX2_24	K02016	1
700mSIPHEX2_24_scaffold_68_c1_92	700mSIPHEX2_24	K07152	2
700mSIPHEX2_24_scaffold_68_c1_95	700mSIPHEX2_24	K03805	1
700mSIPHEX2_24_scaffold_68_c1_98	700mSIPHEX2_24	K17686	1
700mSIPHEX2_24_scaffold_68_c1_98	700mSIPHEX2_24	K01533	1
700mSIPHEX2_24_scaffold_68_c1_99	700mSIPHEX2_24	K08365	2
700mSIPHEX2_9_scaffold_102_c1_103	700mSIPHEX2_9	K16167	1
700mSIPHEX2_9_scaffold_102_c1_104	700mSIPHEX2_9	K16168	1
700mSIPHEX2_9_scaffold_102_c1_105	700mSIPHEX2_9	K01534	1
700mSIPHEX2_9_scaffold_102_c1_107	700mSIPHEX2_9	K15011	2
700mSIPHEX2_9_scaffold_102_c1_108	700mSIPHEX2_9	K15012	2
700mSIPHEX2_9_scaffold_102_c1_109	700mSIPHEX2_9	K14998	2
700mSIPHEX2_9_scaffold_102_c1_11	700mSIPHEX2_9	K01681	1
700mSIPHEX2_9_scaffold_102_c1_110	700mSIPHEX2_9	K02300	1
700mSIPHEX2_9_scaffold_102_c1_111	700mSIPHEX2_9	K02299	1
700mSIPHEX2_9_scaffold_102_c1_112	700mSIPHEX2_9	K02298	1
700mSIPHEX2_9_scaffold_102_c1_113	700mSIPHEX2_9	K02297	1
700mSIPHEX2_9_scaffold_102_c1_115	700mSIPHEX2_9	K02342	3
700mSIPHEX2_9_scaffold_102_c1_116	700mSIPHEX2_9	K01406	11
700mSIPHEX2_9_scaffold_102_c1_12	700mSIPHEX2_9	K00681	2
700mSIPHEX2_9_scaffold_102_c1_13	700mSIPHEX2_9	K02199	2
700mSIPHEX2_9_scaffold_102_c1_14	700mSIPHEX2_9	K02196	1
700mSIPHEX2_9_scaffold_102_c1_15	700mSIPHEX2_9	K02195	1
700mSIPHEX2_9_scaffold_102_c1_16	700mSIPHEX2_9	K02194	1
700mSIPHEX2_9_scaffold_102_c1_17	700mSIPHEX2_9	K02193	1
700mSIPHEX2_9_scaffold_102_c1_19	700mSIPHEX2_9	K03074	1
700mSIPHEX2_9_scaffold_102_c1_2	700mSIPHEX2_9	K01924	1
700mSIPHEX2_9_scaffold_102_c1_20	700mSIPHEX2_9	K03072	1
700mSIPHEX2_9_scaffold_102_c1_21	700mSIPHEX2_9	K03210	1
700mSIPHEX2_9_scaffold_102_c1_22	700mSIPHEX2_9	K01451	3
700mSIPHEX2_9_scaffold_102_c1_23	700mSIPHEX2_9	K04765	1
700mSIPHEX2_9_scaffold_102_c1_24	700mSIPHEX2_9	K05539	1
700mSIPHEX2_9_scaffold_102_c1_26	700mSIPHEX2_9	K01338	1
700mSIPHEX2_9_scaffold_102_c1_27	700mSIPHEX2_9	K07638	1
700mSIPHEX2_9_scaffold_102_c1_3	700mSIPHEX2_9	K02563	1
700mSIPHEX2_9_scaffold_102_c1_30	700mSIPHEX2_9	K03937	1
700mSIPHEX2_9_scaffold_102_c1_33	700mSIPHEX2_9	K03702	1
700mSIPHEX2_9_scaffold_102_c1_34	700mSIPHEX2_9	K26064	1
700mSIPHEX2_9_scaffold_102_c1_35	700mSIPHEX2_9	K11717	1
700mSIPHEX2_9_scaffold_102_c1_38	700mSIPHEX2_9	K09015	1
700mSIPHEX2_9_scaffold_102_c1_39	700mSIPHEX2_9	K09013	1
700mSIPHEX2_9_scaffold_102_c1_40	700mSIPHEX2_9	K09014	1
700mSIPHEX2_9_scaffold_102_c1_41	700mSIPHEX2_9	K04487	1
700mSIPHEX2_9_scaffold_102_c1_42	700mSIPHEX2_9	K13038	1
700mSIPHEX2_9_scaffold_102_c1_43	700mSIPHEX2_9	K07391	1
700mSIPHEX2_9_scaffold_102_c1_44	700mSIPHEX2_9	K01920	1
700mSIPHEX2_9_scaffold_102_c1_45	700mSIPHEX2_9	K07460	1
700mSIPHEX2_9_scaffold_102_c1_46	700mSIPHEX2_9	K07056	1
700mSIPHEX2_9_scaffold_102_c1_48	700mSIPHEX2_9	K00990	1
700mSIPHEX2_9_scaffold_102_c1_49	700mSIPHEX2_9	K03980	1
700mSIPHEX2_9_scaffold_102_c1_5	700mSIPHEX2_9	K06196	1
700mSIPHEX2_9_scaffold_102_c1_51	700mSIPHEX2_9	K01867	1
700mSIPHEX2_9_scaffold_102_c1_52	700mSIPHEX2_9	K03321	2
700mSIPHEX2_9_scaffold_102_c1_59	700mSIPHEX2_9	K02291	1
700mSIPHEX2_9_scaffold_102_c1_6	700mSIPHEX2_9	K08300	1
700mSIPHEX2_9_scaffold_102_c1_60	700mSIPHEX2_9	K10027	1
700mSIPHEX2_9_scaffold_102_c1_61	700mSIPHEX2_9	K06443	1
700mSIPHEX2_9_scaffold_102_c1_62	700mSIPHEX2_9	K15746	1
700mSIPHEX2_9_scaffold_102_c1_63	700mSIPHEX2_9	K09836	1
700mSIPHEX2_9_scaffold_102_c1_64	700mSIPHEX2_9	K01823	1
700mSIPHEX2_9_scaffold_102_c1_65	700mSIPHEX2_9	K22419	1
700mSIPHEX2_9_scaffold_102_c1_70	700mSIPHEX2_9	K07114	2
700mSIPHEX2_9_scaffold_102_c1_73	700mSIPHEX2_9	K03924	2
700mSIPHEX2_9_scaffold_102_c1_77	700mSIPHEX2_9	K07032	1
700mSIPHEX2_9_scaffold_102_c1_78	700mSIPHEX2_9	K00799	7
700mSIPHEX2_9_scaffold_102_c1_8	700mSIPHEX2_9	K06190	1
700mSIPHEX2_9_scaffold_102_c1_88	700mSIPHEX2_9	K04749	2
700mSIPHEX2_9_scaffold_102_c1_94	700mSIPHEX2_9	K01725	1
700mSIPHEX2_9_scaffold_1075_c1_1	700mSIPHEX2_9	K00696	1
700mSIPHEX2_9_scaffold_1075_c1_3	700mSIPHEX2_9	K09930	1
700mSIPHEX2_9_scaffold_1075_c1_5	700mSIPHEX2_9	K15977	1
700mSIPHEX2_9_scaffold_1075_c1_9	700mSIPHEX2_9	K05799	6
700mSIPHEX2_9_scaffold_108_c1_103	700mSIPHEX2_9	K07232	2
700mSIPHEX2_9_scaffold_108_c1_104	700mSIPHEX2_9	K01696	1
700mSIPHEX2_9_scaffold_108_c1_106	700mSIPHEX2_9	K09966	1
700mSIPHEX2_9_scaffold_108_c1_108	700mSIPHEX2_9	K01056	1
700mSIPHEX2_9_scaffold_108_c1_109	700mSIPHEX2_9	K01358	2
700mSIPHEX2_9_scaffold_108_c1_11	700mSIPHEX2_9	K01938	1
700mSIPHEX2_9_scaffold_108_c1_110	700mSIPHEX2_9	K03544	1
700mSIPHEX2_9_scaffold_108_c1_111	700mSIPHEX2_9	K11352	1
700mSIPHEX2_9_scaffold_108_c1_112	700mSIPHEX2_9	K02067	1
700mSIPHEX2_9_scaffold_108_c1_114	700mSIPHEX2_9	K00684	1
700mSIPHEX2_9_scaffold_108_c1_115	700mSIPHEX2_9	K01961	1
700mSIPHEX2_9_scaffold_108_c1_116	700mSIPHEX2_9	K02160	1
700mSIPHEX2_9_scaffold_108_c1_117	700mSIPHEX2_9	K01523	1
700mSIPHEX2_9_scaffold_108_c1_118	700mSIPHEX2_9	K02500	1
700mSIPHEX2_9_scaffold_108_c1_119	700mSIPHEX2_9	K01814	1
700mSIPHEX2_9_scaffold_108_c1_121	700mSIPHEX2_9	K00433	1
700mSIPHEX2_9_scaffold_108_c1_122	700mSIPHEX2_9	K06118	1
700mSIPHEX2_9_scaffold_108_c1_123	700mSIPHEX2_9	K09689	2
700mSIPHEX2_9_scaffold_108_c1_124	700mSIPHEX2_9	K10107	2
700mSIPHEX2_9_scaffold_108_c1_13	700mSIPHEX2_9	K02837	1
700mSIPHEX2_9_scaffold_108_c1_15	700mSIPHEX2_9	K04063	2
700mSIPHEX2_9_scaffold_108_c1_16	700mSIPHEX2_9	K01129	1
700mSIPHEX2_9_scaffold_108_c1_19	700mSIPHEX2_9	K01142	2
700mSIPHEX2_9_scaffold_108_c1_20	700mSIPHEX2_9	K13283	1
700mSIPHEX2_9_scaffold_108_c1_24	700mSIPHEX2_9	K00019	2
700mSIPHEX2_9_scaffold_108_c1_26	700mSIPHEX2_9	K00812	1
700mSIPHEX2_9_scaffold_108_c1_28	700mSIPHEX2_9	K09159	1
700mSIPHEX2_9_scaffold_108_c1_30	700mSIPHEX2_9	K01759	2
700mSIPHEX2_9_scaffold_108_c1_31	700mSIPHEX2_9	K03465	1
700mSIPHEX2_9_scaffold_108_c1_32	700mSIPHEX2_9	K01406	11
700mSIPHEX2_9_scaffold_108_c1_34	700mSIPHEX2_9	K02483	3
700mSIPHEX2_9_scaffold_108_c1_35	700mSIPHEX2_9	K07637	2
700mSIPHEX2_9_scaffold_108_c1_36	700mSIPHEX2_9	K06991	1
700mSIPHEX2_9_scaffold_108_c1_38	700mSIPHEX2_9	K07027	1
700mSIPHEX2_9_scaffold_108_c1_4	700mSIPHEX2_9	K01627	1
700mSIPHEX2_9_scaffold_108_c1_41	700mSIPHEX2_9	K12262	3
700mSIPHEX2_9_scaffold_108_c1_45	700mSIPHEX2_9	K02071	1
700mSIPHEX2_9_scaffold_108_c1_46	700mSIPHEX2_9	K02072	1
700mSIPHEX2_9_scaffold_108_c1_47	700mSIPHEX2_9	K02073	1
700mSIPHEX2_9_scaffold_108_c1_48	700mSIPHEX2_9	K02050	3
700mSIPHEX2_9_scaffold_108_c1_49	700mSIPHEX2_9	K15600	1
700mSIPHEX2_9_scaffold_108_c1_5	700mSIPHEX2_9	K10107	2
700mSIPHEX2_9_scaffold_108_c1_50	700mSIPHEX2_9	K03707	1
700mSIPHEX2_9_scaffold_108_c1_51	700mSIPHEX2_9	K15598	1
700mSIPHEX2_9_scaffold_108_c1_51	700mSIPHEX2_9	K02051	1
700mSIPHEX2_9_scaffold_108_c1_53	700mSIPHEX2_9	K00788	1
700mSIPHEX2_9_scaffold_108_c1_54	700mSIPHEX2_9	K03149	1
700mSIPHEX2_9_scaffold_108_c1_55	700mSIPHEX2_9	K03154	1
700mSIPHEX2_9_scaffold_108_c1_56	700mSIPHEX2_9	K03153	1
700mSIPHEX2_9_scaffold_108_c1_57	700mSIPHEX2_9	K00941	1
700mSIPHEX2_9_scaffold_108_c1_59	700mSIPHEX2_9	K05592	1
700mSIPHEX2_9_scaffold_108_c1_6	700mSIPHEX2_9	K09689	2
700mSIPHEX2_9_scaffold_108_c1_60	700mSIPHEX2_9	K02052	1
700mSIPHEX2_9_scaffold_108_c1_62	700mSIPHEX2_9	K02055	1
700mSIPHEX2_9_scaffold_108_c1_63	700mSIPHEX2_9	K02054	2
700mSIPHEX2_9_scaffold_108_c1_64	700mSIPHEX2_9	K02053	1
700mSIPHEX2_9_scaffold_108_c1_66	700mSIPHEX2_9	K13936	2
700mSIPHEX2_9_scaffold_108_c1_67	700mSIPHEX2_9	K06167	1
700mSIPHEX2_9_scaffold_108_c1_68	700mSIPHEX2_9	K03424	1
700mSIPHEX2_9_scaffold_108_c1_69	700mSIPHEX2_9	K02341	1
700mSIPHEX2_9_scaffold_108_c1_7	700mSIPHEX2_9	K21929	3
700mSIPHEX2_9_scaffold_108_c1_70	700mSIPHEX2_9	K00943	1
700mSIPHEX2_9_scaffold_108_c1_71	700mSIPHEX2_9	K07258	2
700mSIPHEX2_9_scaffold_108_c1_72	700mSIPHEX2_9	K00857	1
700mSIPHEX2_9_scaffold_108_c1_73	700mSIPHEX2_9	K11927	2
700mSIPHEX2_9_scaffold_108_c1_74	700mSIPHEX2_9	K07560	1
700mSIPHEX2_9_scaffold_108_c1_78	700mSIPHEX2_9	K02011	1
700mSIPHEX2_9_scaffold_108_c1_79	700mSIPHEX2_9	K03704	3
700mSIPHEX2_9_scaffold_108_c1_8	700mSIPHEX2_9	K07080	4
700mSIPHEX2_9_scaffold_108_c1_80	700mSIPHEX2_9	K09769	1
700mSIPHEX2_9_scaffold_108_c1_83	700mSIPHEX2_9	K18189	1
700mSIPHEX2_9_scaffold_108_c1_84	700mSIPHEX2_9	K15270	4
700mSIPHEX2_9_scaffold_108_c1_87	700mSIPHEX2_9	K14977	1
700mSIPHEX2_9_scaffold_108_c1_88	700mSIPHEX2_9	K16842	1
700mSIPHEX2_9_scaffold_108_c1_89	700mSIPHEX2_9	K06901	1
700mSIPHEX2_9_scaffold_108_c1_90	700mSIPHEX2_9	K13641	2
700mSIPHEX2_9_scaffold_108_c1_91	700mSIPHEX2_9	K24206	1
700mSIPHEX2_9_scaffold_108_c1_92	700mSIPHEX2_9	K07127	1
700mSIPHEX2_9_scaffold_108_c1_94	700mSIPHEX2_9	K13481	1
700mSIPHEX2_9_scaffold_108_c1_95	700mSIPHEX2_9	K13482	1
700mSIPHEX2_9_scaffold_108_c1_96	700mSIPHEX2_9	K07402	2
700mSIPHEX2_9_scaffold_108_c1_97	700mSIPHEX2_9	K01487	1
700mSIPHEX2_9_scaffold_108_c1_98	700mSIPHEX2_9	K03549	1
700mSIPHEX2_9_scaffold_108_c1_99	700mSIPHEX2_9	K00249	3
700mSIPHEX2_9_scaffold_1101_c3_1	700mSIPHEX2_9	K05343	1
700mSIPHEX2_9_scaffold_1101_c3_2	700mSIPHEX2_9	K16147	1
700mSIPHEX2_9_scaffold_1159_c1_3	700mSIPHEX2_9	K03932	1
700mSIPHEX2_9_scaffold_1159_c1_3	700mSIPHEX2_9	K05972	1
700mSIPHEX2_9_scaffold_1159_c1_4	700mSIPHEX2_9	K04564	2
700mSIPHEX2_9_scaffold_1159_c1_5	700mSIPHEX2_9	K01426	4
700mSIPHEX2_9_scaffold_1176_c1_1	700mSIPHEX2_9	K03496	3
700mSIPHEX2_9_scaffold_1176_c1_2	700mSIPHEX2_9	K03497	2
700mSIPHEX2_9_scaffold_1176_c1_3	700mSIPHEX2_9	K12941	1
700mSIPHEX2_9_scaffold_1176_c1_4	700mSIPHEX2_9	K02032	5
700mSIPHEX2_9_scaffold_1176_c1_5	700mSIPHEX2_9	K02031	8
700mSIPHEX2_9_scaffold_1221_c1_2	700mSIPHEX2_9	K03088	5
700mSIPHEX2_9_scaffold_1221_c1_6	700mSIPHEX2_9	K01785	1
700mSIPHEX2_9_scaffold_1224_c1_1	700mSIPHEX2_9	K07795	5
700mSIPHEX2_9_scaffold_1224_c1_2	700mSIPHEX2_9	K07649	2
700mSIPHEX2_9_scaffold_1224_c1_4	700mSIPHEX2_9	K07795	5
700mSIPHEX2_9_scaffold_1224_c1_6	700mSIPHEX2_9	K11811	1
700mSIPHEX2_9_scaffold_1224_c1_7	700mSIPHEX2_9	K03325	1
700mSIPHEX2_9_scaffold_1225_c1_2	700mSIPHEX2_9	K00060	1
700mSIPHEX2_9_scaffold_1225_c1_3	700mSIPHEX2_9	K00639	1
700mSIPHEX2_9_scaffold_1225_c1_4	700mSIPHEX2_9	K23779	1
700mSIPHEX2_9_scaffold_1225_c1_5	700mSIPHEX2_9	K05800	3
700mSIPHEX2_9_scaffold_1225_c1_5	700mSIPHEX2_9	K03719	12
700mSIPHEX2_9_scaffold_125_c1_101	700mSIPHEX2_9	K18893	1
700mSIPHEX2_9_scaffold_125_c1_105	700mSIPHEX2_9	K01759	2
700mSIPHEX2_9_scaffold_125_c1_11	700mSIPHEX2_9	K01118	1
700mSIPHEX2_9_scaffold_125_c1_13	700mSIPHEX2_9	K03106	1
700mSIPHEX2_9_scaffold_125_c1_15	700mSIPHEX2_9	K04092	1
700mSIPHEX2_9_scaffold_125_c1_16	700mSIPHEX2_9	K02959	1
700mSIPHEX2_9_scaffold_125_c1_17	700mSIPHEX2_9	K02860	1
700mSIPHEX2_9_scaffold_125_c1_18	700mSIPHEX2_9	K00554	1
700mSIPHEX2_9_scaffold_125_c1_19	700mSIPHEX2_9	K02884	1
700mSIPHEX2_9_scaffold_125_c1_20	700mSIPHEX2_9	K02909	1
700mSIPHEX2_9_scaffold_125_c1_22	700mSIPHEX2_9	K14447	1
700mSIPHEX2_9_scaffold_125_c1_23	700mSIPHEX2_9	K14446	1
700mSIPHEX2_9_scaffold_125_c1_27	700mSIPHEX2_9	K03824	1
700mSIPHEX2_9_scaffold_125_c1_29	700mSIPHEX2_9	K00759	1
700mSIPHEX2_9_scaffold_125_c1_3	700mSIPHEX2_9	K07115	1
700mSIPHEX2_9_scaffold_125_c1_31	700mSIPHEX2_9	K03790	1
700mSIPHEX2_9_scaffold_125_c1_32	700mSIPHEX2_9	K07263	2
700mSIPHEX2_9_scaffold_125_c1_33	700mSIPHEX2_9	K01733	1
700mSIPHEX2_9_scaffold_125_c1_34	700mSIPHEX2_9	K14998	2
700mSIPHEX2_9_scaffold_125_c1_35	700mSIPHEX2_9	K02276	1
700mSIPHEX2_9_scaffold_125_c1_36	700mSIPHEX2_9	K02258	1
700mSIPHEX2_9_scaffold_125_c1_38	700mSIPHEX2_9	K02257	1
700mSIPHEX2_9_scaffold_125_c1_39	700mSIPHEX2_9	K02275	1
700mSIPHEX2_9_scaffold_125_c1_40	700mSIPHEX2_9	K03568	1
700mSIPHEX2_9_scaffold_125_c1_41	700mSIPHEX2_9	K04096	1
700mSIPHEX2_9_scaffold_125_c1_42	700mSIPHEX2_9	K03168	1
700mSIPHEX2_9_scaffold_125_c1_43	700mSIPHEX2_9	K01028	1
700mSIPHEX2_9_scaffold_125_c1_44	700mSIPHEX2_9	K01029	1
700mSIPHEX2_9_scaffold_125_c1_46	700mSIPHEX2_9	K01491	1
700mSIPHEX2_9_scaffold_125_c1_47	700mSIPHEX2_9	K04782	1
700mSIPHEX2_9_scaffold_125_c1_48	700mSIPHEX2_9	K23775	1
700mSIPHEX2_9_scaffold_125_c1_49	700mSIPHEX2_9	K04063	2
700mSIPHEX2_9_scaffold_125_c1_5	700mSIPHEX2_9	K00161	1
700mSIPHEX2_9_scaffold_125_c1_50	700mSIPHEX2_9	K03798	1
700mSIPHEX2_9_scaffold_125_c1_51	700mSIPHEX2_9	K04075	1
700mSIPHEX2_9_scaffold_125_c1_53	700mSIPHEX2_9	K03640	1
700mSIPHEX2_9_scaffold_125_c1_54	700mSIPHEX2_9	K03641	1
700mSIPHEX2_9_scaffold_125_c1_56	700mSIPHEX2_9	K03560	1
700mSIPHEX2_9_scaffold_125_c1_56	700mSIPHEX2_9	K03559	2
700mSIPHEX2_9_scaffold_125_c1_57	700mSIPHEX2_9	K03562	2
700mSIPHEX2_9_scaffold_125_c1_57	700mSIPHEX2_9	K03561	2
700mSIPHEX2_9_scaffold_125_c1_58	700mSIPHEX2_9	K07107	2
700mSIPHEX2_9_scaffold_125_c1_59	700mSIPHEX2_9	K03551	1
700mSIPHEX2_9_scaffold_125_c1_6	700mSIPHEX2_9	K00162	1
700mSIPHEX2_9_scaffold_125_c1_60	700mSIPHEX2_9	K03799	1
700mSIPHEX2_9_scaffold_125_c1_61	700mSIPHEX2_9	K03550	1
700mSIPHEX2_9_scaffold_125_c1_62	700mSIPHEX2_9	K01159	1
700mSIPHEX2_9_scaffold_125_c1_63	700mSIPHEX2_9	K02337	1
700mSIPHEX2_9_scaffold_125_c1_64	700mSIPHEX2_9	K23537	2
700mSIPHEX2_9_scaffold_125_c1_65	700mSIPHEX2_9	K23535	2
700mSIPHEX2_9_scaffold_125_c1_66	700mSIPHEX2_9	K23536	2
700mSIPHEX2_9_scaffold_125_c1_67	700mSIPHEX2_9	K07335	2
700mSIPHEX2_9_scaffold_125_c1_68	700mSIPHEX2_9	K07114	2
700mSIPHEX2_9_scaffold_125_c1_69	700mSIPHEX2_9	K01433	1
700mSIPHEX2_9_scaffold_125_c1_7	700mSIPHEX2_9	K00627	1
700mSIPHEX2_9_scaffold_125_c1_70	700mSIPHEX2_9	K01451	3
700mSIPHEX2_9_scaffold_125_c1_71	700mSIPHEX2_9	K02031	8
700mSIPHEX2_9_scaffold_125_c1_71	700mSIPHEX2_9	K02032	5
700mSIPHEX2_9_scaffold_125_c1_72	700mSIPHEX2_9	K02035	8
700mSIPHEX2_9_scaffold_125_c1_73	700mSIPHEX2_9	K02033	8
700mSIPHEX2_9_scaffold_125_c1_74	700mSIPHEX2_9	K02034	7
700mSIPHEX2_9_scaffold_125_c1_75	700mSIPHEX2_9	K00128	1
700mSIPHEX2_9_scaffold_125_c1_76	700mSIPHEX2_9	K01619	1
700mSIPHEX2_9_scaffold_125_c1_81	700mSIPHEX2_9	K03657	1
700mSIPHEX2_9_scaffold_125_c1_82	700mSIPHEX2_9	K09007	1
700mSIPHEX2_9_scaffold_125_c1_83	700mSIPHEX2_9	K10764	1
700mSIPHEX2_9_scaffold_125_c1_85	700mSIPHEX2_9	K10125	2
700mSIPHEX2_9_scaffold_125_c1_86	700mSIPHEX2_9	K23265	1
700mSIPHEX2_9_scaffold_125_c1_87	700mSIPHEX2_9	K00031	1
700mSIPHEX2_9_scaffold_125_c1_88	700mSIPHEX2_9	K07023	1
700mSIPHEX2_9_scaffold_125_c1_89	700mSIPHEX2_9	K07018	1
700mSIPHEX2_9_scaffold_125_c1_93	700mSIPHEX2_9	K00537	1
700mSIPHEX2_9_scaffold_125_c1_94	700mSIPHEX2_9	K05800	3
700mSIPHEX2_9_scaffold_125_c1_94	700mSIPHEX2_9	K03719	12
700mSIPHEX2_9_scaffold_125_c1_97	700mSIPHEX2_9	K00390	1
700mSIPHEX2_9_scaffold_125_c1_99	700mSIPHEX2_9	K00528	1
700mSIPHEX2_9_scaffold_1338_c1_2	700mSIPHEX2_9	K02013	5
700mSIPHEX2_9_scaffold_1338_c1_5	700mSIPHEX2_9	K02014	2
700mSIPHEX2_9_scaffold_1338_c1_6	700mSIPHEX2_9	K13641	2
700mSIPHEX2_9_scaffold_1339_c1_4	700mSIPHEX2_9	K03088	5
700mSIPHEX2_9_scaffold_1339_c1_9	700mSIPHEX2_9	K07217	1
